instance,seed,objective,tuning_time
b1c1s1.mps,2,16.09,2345
cost266-UUE.mps,2,6.65,2550
csched007.mps,2,11.87,2915
cvs16r128-89.mps,2,13.81,2177
eilA101-2.mps,2,15.13,2873
momentum1.mps,2,11.83,2082
mushroom-best.mps,2,21.48,2315
