EvalID,TimeEvaluated,ObjectiveValue,Gap,UpperBound,LowerBound,ConfigID,MipStartID,WorkerID,Iteration,Phase
1,5,28.38,28.380000,6826.000000,4888.930608,14921508010286178949,null,0,1,0
2,10,28.78,28.780000,6825.999998,4861.360845,844706301316953147,null,0,1,0
3,15,28.38,28.380000,6826.000000,4888.930608,13575339350133640537,null,0,1,0
4,20,28.75,28.750000,6825.999996,4863.278429,5834979808369545068,null,0,1,0
5,25,28.38,28.380000,6826.000000,4888.930608,2225858521084382651,null,0,1,0
6,30,30.02,30.020000,6825.999996,4776.939852,13964071529318666704,null,0,1,0
7,35,28.78,28.780000,6825.999998,4861.360845,10475899001479897097,null,0,1,0
8,40,28.38,28.380000,6826.000000,4888.930608,1894762743428622621,null,0,1,0
9,45,28.38,28.380000,6826.000000,4888.930608,18392939659909934726,null,0,1,0
10,50,28.42,28.420000,6825.999999,4886.107534,10926055034921966546,null,0,1,0
11,55,28.38,28.380000,6826.000000,4888.930608,10101538263502436884,null,0,1,0
12,60,28.38,28.380000,6826.000000,4888.930608,13290681019215308220,null,0,1,0
13,65,28.42,28.420000,6825.999998,4885.778347,8683817217222751575,null,0,1,0
14,70,28.44,28.440000,6825.999998,4884.428926,5948685825087948624,null,0,1,0
15,75,28.38,28.380000,6826.000000,4888.930608,2077675631147850639,null,0,1,0
16,80,28.44,28.440000,6825.999998,4884.672369,12911295086759950527,null,0,1,0
17,85,29.85,29.850000,6825.999998,4788.438237,12351453347240979420,null,0,1,0
18,90,28.38,28.380000,6826.000000,4888.930608,6762843893550650360,null,0,1,0
19,94,28.38,28.380000,6826.000000,4888.930608,16450644818478286277,null,0,1,0
20,99,28.38,28.380000,6826.000000,4888.930608,15743638518301921207,null,0,1,0
21,4,35.95,35.950000,6826.000000,4372.080000,15365607158388011512,null,1,1,0
22,9,28.28,28.280000,6826.000000,4895.370000,3199221968892012382,null,1,1,0
23,14,28.28,28.280000,6826.000000,4895.370000,5344114462705070404,null,1,1,0
24,19,28.28,28.280000,6826.000000,4895.370000,4608683317369400977,null,1,1,0
25,24,28.28,28.280000,6826.000000,4895.370000,7158819831202264530,null,1,1,0
26,29,28.35,28.350000,6826.000000,4890.510000,1453320563112559304,null,1,1,0
27,34,28.28,28.280000,6826.000000,4895.370000,792795800353044300,null,1,1,0
28,39,38.73,38.730000,6826.000000,4182.000000,9199578441597843506,null,1,1,0
29,44,28.29,28.290000,6826.000000,4894.600000,9147679709491359996,null,1,1,0
30,49,28.28,28.280000,6826.000000,4895.370000,17331615312292257437,null,1,1,0
31,54,28.28,28.280000,6826.000000,4895.370000,6658507718401648700,null,1,1,0
32,59,28.28,28.280000,6826.000000,4895.370000,8041964632063082034,null,1,1,0
33,64,28.28,28.280000,6826.000000,4895.370000,10215990133172840314,null,1,1,0
34,69,29.18,29.180000,6826.000000,4834.070000,4166086457934703695,null,1,1,0
35,74,28.29,28.290000,6826.000000,4894.600000,8458312349136750212,null,1,1,0
36,79,28.39,28.390000,6826.000000,4888.370000,9012103813778435520,null,1,1,0
37,84,28.66,28.660000,6826.000000,4869.410000,7085041091433589115,null,1,1,0
38,89,28.28,28.280000,6826.000000,4895.370000,16398292897136677411,null,1,1,0
39,94,28.66,28.660000,6826.000000,4869.410000,14974641929450843149,null,1,1,0
40,99,28.29,28.290000,6826.000000,4894.600000,17968833913546640359,null,1,1,0
41,5,28.75,28.750000,6826.000000,4863.520000,8040614548108922449,null,2,1,0
42,10,28.51,28.510000,6826.000000,4879.610000,11508900608266983114,null,2,1,0
43,15,28.64,28.640000,6826.000000,4870.920000,8439752126988614175,null,2,1,0
44,20,28.59,28.590000,6826.000000,4874.310000,18044140222726645423,null,2,1,0
45,25,28.75,28.750000,6826.000000,4863.520000,14693416982792028908,null,2,1,0
46,30,28.51,28.510000,6826.000000,4879.610000,17545766153680866176,null,2,1,0
47,35,28.64,28.640000,6826.000000,4870.920000,12595625769901900428,null,2,1,0
48,40,28.51,28.510000,6826.000000,4879.610000,12669307618062805154,null,2,1,0
49,45,28.51,28.510000,6826.000000,4879.610000,6072023264352159234,null,2,1,0
50,50,28.51,28.510000,6826.000000,4879.610000,4790331221168506830,null,2,1,0
51,54,29.35,29.350000,6826.000000,4822.810000,11989881745493264404,null,2,1,0
52,59,28.72,28.720000,6826.000000,4865.680000,400363264913789645,null,2,1,0
53,64,28.51,28.510000,6826.000000,4879.610000,11787040253755779365,null,2,1,0
54,69,28.68,28.680000,6826.000000,4868.550000,1970625218771692993,null,2,1,0
55,75,30.09,30.090000,6826.000000,4772.170000,11095984141041882292,null,2,1,0
56,80,28.58,28.580000,6826.000000,4875.280000,6242483415257558906,null,2,1,0
57,85,28.75,28.750000,6826.000000,4863.520000,13731699304508588387,null,2,1,0
58,89,36.84,36.840000,6826.000000,4311.600000,9936470584299718225,null,2,1,0
59,94,29.22,29.220000,6826.000000,4831.670000,3063397010761244175,null,2,1,0
60,99,28.51,28.510000,6826.000000,4879.610000,8949538461782612753,null,2,1,0
61,4,37.53,37.530000,6826.000000,4264.280000,912174484402203726,null,3,1,0
62,9,37.53,37.530000,6826.000000,4264.280000,17610036279239626863,null,3,1,0
63,13,1.79769e+308,,,3934.000000,14990727684619180058,null,3,1,0
64,17,37.63,37.630000,6826.000000,4257.100000,15291079543941087862,null,3,1,0
65,22,37.63,37.630000,6826.000000,4257.100000,16440796629198055191,null,3,1,0
66,26,37.53,37.530000,6826.000000,4264.280000,6280592742857848060,null,3,1,0
67,30,37.53,37.530000,6826.000000,4264.280000,6510458283817198972,null,3,1,0
68,35,29.07,29.070000,6826.000000,4841.460000,15236902865966542462,null,3,1,0
69,40,29.07,29.070000,6826.000000,4841.460000,9801547871142664175,null,3,1,0
70,46,33.53,33.530000,6884.000000,4575.450000,14347753113638677373,null,3,1,0
71,50,29.85,29.850000,6826.000000,4788.440000,5024999214758741958,null,3,1,0
72,55,29.09,29.090000,6826.000000,4840.230000,8213594878478337569,null,3,1,0
73,60,29.07,29.070000,6826.000000,4841.460000,9472066372387209661,null,3,1,0
74,65,29.1,29.100000,6826.000000,4839.720000,18292946843277219977,null,3,1,0
75,70,30.1,30.100000,6826.000000,4771.290000,5262686972746093929,null,3,1,0
76,75,30.1,30.100000,6826.000000,4771.290000,13457381159482714363,null,3,1,0
77,79,29.07,29.070000,6826.000000,4841.460000,18320084681701753702,null,3,1,0
78,84,29.07,29.070000,6826.000000,4841.460000,14581608547639482962,null,3,1,0
79,89,29.85,29.850000,6826.000000,4788.440000,7601072508549560588,null,3,1,0
80,94,29.07,29.070000,6826.000000,4841.460000,7238722731389341367,null,3,1,0
81,4,36.89,36.890000,6826.000000,4307.990000,4599641139160020945,null,4,1,0
82,9,36.99,36.990000,6826.000000,4301.230000,14979724936288739831,null,4,1,0
83,13,36.99,36.990000,6826.000000,4301.230000,1683874863729129078,null,4,1,0
84,18,36.89,36.890000,6826.000000,4307.990000,17365582631343873032,null,4,1,0
85,22,36.89,36.890000,6826.000000,4307.990000,9974043210527024719,null,4,1,0
86,27,37.05,37.050000,6826.000000,4296.680000,5638390201612334394,null,4,1,0
87,31,36.89,36.890000,6826.000000,4307.990000,5031520614909876668,null,4,1,0
88,36,36.89,36.890000,6826.000000,4307.990000,15764472190163205075,null,4,1,0
89,40,36.99,36.990000,6826.000000,4301.230000,15553816661550832116,null,4,1,0
90,45,36.89,36.890000,6826.000000,4307.990000,10970774538546720334,null,4,1,0
91,50,29.25,29.250000,6826.000000,4829.310000,6021080328385872893,null,4,1,0
92,56,29.25,29.250000,6826.000000,4829.310000,5568304509905298433,null,4,1,0
93,61,29.92,29.920000,6826.000000,4783.900000,2972606297311275098,null,4,1,0
94,67,29.25,29.250000,6826.000000,4829.310000,6495249970276306552,null,4,1,0
95,72,30.75,30.750000,6826.000000,4726.710000,14299342896293905916,null,4,1,0
96,77,29.25,29.250000,6826.000000,4829.310000,10941889258353347746,null,4,1,0
97,83,30.05,30.050000,6826.000000,4774.950000,3522992592545320604,null,4,1,0
98,88,29.25,29.250000,6826.000000,4829.310000,16256207605593779095,null,4,1,0
99,93,28.57,28.570000,6826.000000,4876.110000,1540443988723337398,null,4,1,0
100,98,28.57,28.570000,6826.000000,4876.110000,7521854272916953320,null,4,1,0
101,5,29.23,29.230000,6826.000000,4830.870000,15979868171154893565,null,5,1,0
102,10,29.23,29.230000,6826.000000,4830.870000,7880549791385040344,null,5,1,0
103,15,29.23,29.230000,6826.000000,4830.870000,10816192232684118067,null,5,1,0
104,21,29.23,29.230000,6826.000000,4830.870000,8911854748731817072,null,5,1,0
105,26,28.27,28.270000,6826.000000,4896.440000,15649207577430338530,null,5,1,0
106,31,28.32,28.320000,6826.000000,4893.170000,16193616548634626783,null,5,1,0
107,35,1.79769e+308,,,4078.970000,2776900880992568069,null,5,1,0
108,40,28.27,28.270000,6826.000000,4896.440000,4816045934670655176,null,5,1,0
109,44,36.26,36.260000,6826.000000,4351.060000,6380681645027293915,null,5,1,0
110,49,28.27,28.270000,6826.000000,4896.440000,12096562805059774455,null,5,1,0
111,54,28.27,28.270000,6826.000000,4896.440000,6438187649398660517,null,5,1,0
112,59,28.27,28.270000,6826.000000,4896.440000,4769958106384593141,null,5,1,0
113,64,36.3,36.300000,6826.000000,4348.260000,17261518738178070509,null,5,1,0
114,69,28.27,28.270000,6826.000000,4896.440000,13387476114667880997,null,5,1,0
115,74,28.56,28.560000,6826.000000,4876.540000,4811011764031779304,null,5,1,0
116,79,28.38,28.380000,6826.000000,4888.600000,4777009175943362995,null,5,1,0
117,84,28.32,28.320000,6826.000000,4893.170000,16214105166802046600,null,5,1,0
118,89,28.27,28.270000,6826.000000,4896.440000,111774900333290893,null,5,1,0
119,94,28.27,28.270000,6826.000000,4896.440000,13472057334058605474,null,5,1,0
120,99,28.27,28.270000,6826.000000,4896.440000,7321582450597923822,null,5,1,0
121,4,38.73,38.730000,6826.000000,4182.000000,14846256679432854784,null,6,1,0
122,9,38.73,38.730000,6826.000000,4182.000000,4990819591721096121,null,6,1,0
123,14,38.73,38.730000,6826.000000,4182.000000,12411456704725755449,null,6,1,0
124,18,38.73,38.730000,6826.000000,4182.000000,4731975722612168792,null,6,1,0
125,23,29.42,29.420000,6826.000000,4817.830000,4621035121306527430,null,6,1,0
126,28,29.42,29.420000,6826.000000,4817.800000,13841984753413567026,null,6,1,0
127,33,29.42,29.420000,6826.000000,4817.830000,11559060817722035702,null,6,1,0
128,37,29.42,29.420000,6826.000000,4817.830000,2548329945166545498,null,6,1,0
129,42,29.42,29.420000,6826.000000,4817.830000,3632047620172210232,null,6,1,0
130,47,29.43,29.430000,6826.000000,4817.050000,105290965579033559,null,6,1,0
131,52,29.42,29.420000,6826.000000,4817.830000,4067282229491685204,null,6,1,0
132,56,36.97,36.970000,6826.000000,4302.230000,6038925198768764247,null,6,1,0
133,61,29.42,29.420000,6826.000000,4817.830000,3598053489146189089,null,6,1,0
134,66,29.42,29.420000,6826.000000,4817.830000,12650860435710533550,null,6,1,0
135,71,29.42,29.420000,6826.000000,4817.830000,5701442093338200841,null,6,1,0
136,75,29.54,29.540000,6826.000000,4809.580000,4450626060151199982,null,6,1,0
137,80,29.45,29.450000,6826.000000,4815.460000,5002521619728598350,null,6,1,0
138,85,29.42,29.420000,6826.000000,4817.830000,6143621980923117756,null,6,1,0
139,90,28.93,28.930000,6826.000000,4851.280000,1458093969710667928,null,6,1,0
140,95,28.93,28.930000,6826.000000,4851.280000,3374433245887169527,null,6,1,0
141,4,29.96,29.960000,6826.000000,4780.980000,3029817466454613113,null,7,1,0
142,9,30.28,30.280000,6826.000000,4759.110000,13112074651484201598,null,7,1,0
143,14,28.46,28.460000,6826.000000,4883.600000,15267887392135225790,null,7,1,0
144,19,28.46,28.460000,6826.000000,4883.600000,16301084708165116088,null,7,1,0
145,24,28.35,28.350000,6826.000000,4891.000000,395239963060179507,null,7,1,0
146,29,28.35,28.350000,6826.000000,4891.000000,14480364217444957129,null,7,1,0
147,34,28.35,28.350000,6826.000000,4891.000000,15376897738164067190,null,7,1,0
148,39,30.19,30.190000,6826.000000,4764.900000,10014870533454902635,null,7,1,0
149,44,28.42,28.420000,6826.000000,4885.780000,3799737423695482016,null,7,1,0
150,49,28.35,28.350000,6826.000000,4891.000000,11323959286225758331,null,7,1,0
151,54,28.35,28.350000,6826.000000,4891.000000,7714704350512601259,null,7,1,0
152,58,28.35,28.350000,6826.000000,4891.000000,15890734174378154410,null,7,1,0
153,63,28.35,28.350000,6826.000000,4891.000000,11566185860311384190,null,7,1,0
154,68,28.35,28.350000,6826.000000,4891.000000,10734374388035162186,null,7,1,0
155,73,28.35,28.350000,6826.000000,4891.000000,15228866820962730984,null,7,1,0
156,78,28.75,28.750000,6826.000000,4863.700000,10494216403446161730,null,7,1,0
157,83,28.39,28.390000,6826.000000,4888.130000,3334338838015577091,null,7,1,0
158,88,28.35,28.350000,6826.000000,4891.000000,1744182815373615963,null,7,1,0
159,93,28.35,28.350000,6826.000000,4891.000000,15333018622564126101,null,7,1,0
160,98,28.44,28.440000,6826.000000,4884.430000,6986173514243130082,null,7,1,0
161,5,28.75,28.750000,6826.000000,4863.700000,9475156205773540254,null,8,1,0
162,10,28.75,28.750000,6826.000000,4863.700000,15638754819492428657,null,8,1,0
163,15,28.75,28.750000,6826.000000,4863.700000,6884339285216557767,null,8,1,0
164,20,28.59,28.590000,6826.000000,4874.240000,13493453788284257202,null,8,1,0
165,25,28.59,28.590000,6826.000000,4874.240000,15726043490901469213,null,8,1,0
166,29,29.31,29.310000,6826.000000,4825.070000,3491558763581729099,null,8,1,0
167,34,28.75,28.750000,6826.000000,4863.690000,14420989790377409597,null,8,1,0
168,39,28.59,28.590000,6826.000000,4874.240000,13649409442546568657,null,8,1,0
169,44,37.49,37.490000,6826.000000,4267.230000,3371436857778758549,null,8,1,0
170,49,28.59,28.590000,6826.000000,4874.240000,1831207956877832055,null,8,1,0
171,54,28.66,28.660000,6826.000000,4869.960000,16337428682275352733,null,8,1,0
172,59,28.75,28.750000,6826.000000,4863.700000,5658104785420385251,null,8,1,0
173,64,28.59,28.590000,6826.000000,4874.240000,3862779152807172138,null,8,1,0
174,69,28.59,28.590000,6826.000000,4874.240000,5697306986621822486,null,8,1,0
175,74,28.57,28.570000,6826.000000,4876.110000,11723547673466538233,null,8,1,0
176,79,28.57,28.570000,6826.000000,4876.110000,2105932337893937285,null,8,1,0
177,84,28.57,28.570000,6826.000000,4876.110000,12595418874888948934,null,8,1,0
178,88,37.85,37.850000,6826.000000,4242.320000,16893190107782616242,null,8,1,0
179,93,28.57,28.570000,6826.000000,4876.110000,11459811424493879220,null,8,1,0
180,98,28.57,28.570000,6826.000000,4876.110000,12970567270236167465,null,8,1,0
181,4,37.43,37.430000,6826.000000,4270.930000,5353752729060609195,null,9,1,0
182,8,37.43,37.430000,6826.000000,4270.930000,7329665571145341685,null,9,1,0
183,13,37.36,37.360000,6826.000000,4275.710000,376860684461325179,null,9,1,0
184,17,37.36,37.360000,6826.000000,4275.710000,6902148787550718142,null,9,1,0
185,22,37.36,37.360000,6826.000000,4275.710000,9470341269132332920,null,9,1,0
186,26,37.36,37.360000,6826.000000,4275.710000,10813854148220653777,null,9,1,0
187,31,33.71,33.710000,6826.000000,4525.040000,6909568690279754868,null,9,1,0
188,35,33.71,33.710000,6826.000000,4525.040000,7574441310534115901,null,9,1,0
189,39,33.71,33.710000,6826.000000,4525.040000,11881073835516481503,null,9,1,0
190,44,28.53,28.530000,6826.000000,4878.660000,14722407353520409164,null,9,1,0
191,49,28.53,28.530000,6826.000000,4878.660000,15275159631614878846,null,9,1,0
192,54,28.74,28.740000,6826.000000,4864.480000,13514164889834175588,null,9,1,0
193,59,28.53,28.530000,6826.000000,4878.660000,8774269138087965529,null,9,1,0
194,64,28.53,28.530000,6826.000000,4878.660000,9017653071023559371,null,9,1,0
195,68,36.89,36.890000,6826.000000,4307.990000,14282997078843282189,null,9,1,0
196,73,28.53,28.530000,6826.000000,4878.660000,15718587783989753745,null,9,1,0
197,78,28.53,28.530000,6826.000000,4878.660000,12378072520463598841,null,9,1,0
198,83,28.53,28.530000,6826.000000,4878.660000,1370880132940351412,null,9,1,0
199,88,28.82,28.820000,6826.000000,4858.710000,17014066558305879074,null,9,1,0
200,93,28.53,28.530000,6826.000000,4878.660000,2491349621407987660,null,9,1,0
201,4,36.99,36.990000,6826.000000,4301.230000,1018452500600160102,null,10,1,0
202,9,36.94,36.940000,6826.000000,4304.440000,8710196446861667679,null,10,1,0
203,13,36.94,36.940000,6826.000000,4304.440000,2887200593274485782,null,10,1,0
204,18,36.94,36.940000,6826.000000,4304.440000,1301177032172012432,null,10,1,0
205,22,36.94,36.940000,6826.000000,4304.440000,16829771008592635911,null,10,1,0
206,26,36.94,36.940000,6826.000000,4304.440000,8762150636153648108,null,10,1,0
207,31,28.89,28.890000,6826.000000,4853.740000,10368790519254293850,null,10,1,0
208,36,30.05,30.050000,6826.000000,4774.950000,12355938309935528224,null,10,1,0
209,41,28.89,28.890000,6826.000000,4853.740000,17051039106592720088,null,10,1,0
210,46,28.74,28.740000,6826.000000,4864.480000,6054138307557810545,null,10,1,0
211,51,28.74,28.740000,6826.000000,4864.480000,16352322040768919132,null,10,1,0
212,56,28.74,28.740000,6826.000000,4864.480000,13489165677084755205,null,10,1,0
213,61,28.74,28.740000,6826.000000,4864.480000,2878744947316477841,null,10,1,0
214,66,28.75,28.750000,6826.000000,4863.700000,11404599215485372225,null,10,1,0
215,71,28.69,28.690000,6826.000000,4867.710000,1624188500065099942,null,10,1,0
216,76,28.69,28.690000,6826.000000,4867.710000,18095446451161077755,null,10,1,0
217,80,28.68,28.680000,6826.000000,4867.990000,10606255150111655949,null,10,1,0
218,85,28.81,28.810000,6826.000000,4859.360000,1569815388957398897,null,10,1,0
219,90,28.53,28.530000,6826.000000,4878.660000,12903670981206741911,null,10,1,0
220,95,28.53,28.530000,6826.000000,4878.660000,14865702855456661556,null,10,1,0
221,5,31.75,31.750000,6826.000000,4658.550000,7305907472925473369,null,11,1,0
222,9,31.68,31.680000,6826.000000,4663.560000,13914649364995640168,null,11,1,0
223,14,31.68,31.680000,6826.000000,4663.560000,13283792297505940214,null,11,1,0
224,19,31.68,31.680000,6826.000000,4663.560000,16203182889354399603,null,11,1,0
225,24,31.68,31.680000,6826.000000,4663.560000,7857230592209304265,null,11,1,0
226,29,29.47,29.470000,6826.000000,4814.100000,8298290886715397695,null,11,1,0
227,34,30.05,30.050000,6826.000000,4774.950000,13872413133396491134,null,11,1,0
228,38,29.47,29.470000,6826.000000,4814.100000,12298485804090982743,null,11,1,0
229,43,29.47,29.470000,6826.000000,4814.100000,147011146748653968,null,11,1,0
230,48,29.86,29.860000,6826.000000,4787.680000,126690117891912510,null,11,1,0
231,53,29.47,29.470000,6826.000000,4814.100000,6865219596787105089,null,11,1,0
232,58,29.41,29.410000,6826.000000,4818.140000,11808982478663467194,null,11,1,0
233,62,29.41,29.410000,6826.000000,4818.140000,2396724780961424789,null,11,1,0
234,67,29.41,29.410000,6826.000000,4818.140000,1343964579261509612,null,11,1,0
235,72,29.47,29.470000,6826.000000,4814.100000,15328853105441988384,null,11,1,0
236,77,29.41,29.410000,6826.000000,4818.140000,11774791050044905275,null,11,1,0
237,82,29.41,29.410000,6826.000000,4818.140000,1689190126747849448,null,11,1,0
238,86,29.41,29.410000,6826.000000,4818.140000,8677551466572306788,null,11,1,0
239,91,28.3,28.300000,6826.000000,4893.970000,9200817793698804199,null,11,1,0
