MipStartID,MipStartFile,SourceEvalID,UpperBound
10,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/2_cost266-UUE_seed-2_20260427_070038/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_18_config_9954796566550321538.mst,1873,2.51489e+07
9,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/2_cost266-UUE_seed-2_20260427_070038/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_4_config_240448316566971298.mst,704,2.51703e+07
8,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/2_cost266-UUE_seed-2_20260427_070038/iterated_local_search/run_1_worker_10/mip_starts/mip_start_eval_7_config_15002154489515522181.mst,207,2.51804e+07
7,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/2_cost266-UUE_seed-2_20260427_070038/iterated_local_search/run_1_worker_5/mip_starts/mip_start_eval_7_config_4582747390230961991.mst,107,2.52543e+07
6,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/2_cost266-UUE_seed-2_20260427_070038/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_14_config_3113789952427914681.mst,34,2.52844e+07
5,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/2_cost266-UUE_seed-2_20260427_070038/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_1_config_9686720361045965965.mst,21,2.53454e+07
4,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/2_cost266-UUE_seed-2_20260427_070038/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_8_config_11183717294807096620.mst,8,2.54521e+07
3,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/2_cost266-UUE_seed-2_20260427_070038/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_5_config_5948685825087948624.mst,5,2.55724e+07
2,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/2_cost266-UUE_seed-2_20260427_070038/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_3_config_10346973009034893901.mst,3,2.56468e+07
1,/scratch/yorig/mpils-results-grid-ticks-10000-divide/medium-1/32proc/seed-2/2_cost266-UUE_seed-2_20260427_070038/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,2.56706e+07
