instance,seed,objective,tuning_time
csched008.mps,2,0.58,1755
fastxgemm-n2r6s0t2.mps,2,0,1374
glass4.mps,2,0,290
lotsize.mps,2,2.67,2025
mas74.mps,2,0.01,2645
neos-4413714-turia.mps,2,0,384
qap10.mps,2,0,8
rocI-4-11.mps,2,0,50
supportcase18.mps,2,0,140
supportcase33.mps,2,0,91
