MipStartID,MipStartFile,SourceEvalID,UpperBound
11,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-2/8_neos-1456979_seed-2_20260503_025330/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_17_config_1008163256741758598.mst,228,178
10,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-2/8_neos-1456979_seed-2_20260503_025330/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_2_config_3805439932781517283.mst,213,179
9,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-2/8_neos-1456979_seed-2_20260503_025330/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_2_config_17963924837938850087.mst,152,180
8,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-2/8_neos-1456979_seed-2_20260503_025330/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_6_config_10919379977831677230.mst,124,181
7,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-2/8_neos-1456979_seed-2_20260503_025330/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_3_config_531999444870565872.mst,121,183
6,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-2/8_neos-1456979_seed-2_20260503_025330/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_1_config_16613422128053617100.mst,109,185
5,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-2/8_neos-1456979_seed-2_20260503_025330/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_8_config_10651878366575589156.mst,69,186
4,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-2/8_neos-1456979_seed-2_20260503_025330/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_2_config_14719478360079767247.mst,54,189
3,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-2/8_neos-1456979_seed-2_20260503_025330/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_14_config_13962980575297909227.mst,14,195
2,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-2/8_neos-1456979_seed-2_20260503_025330/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_9_config_12471449911283521026.mst,9,200
1,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-2/8_neos-1456979_seed-2_20260503_025330/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,203
