instance,seed,objective,tuning_time
csched008.mps,3,0.58,3424
fastxgemm-n2r6s0t2.mps,3,0.01,3583
glass4.mps,3,0,363
lotsize.mps,3,2.9,3051
mas74.mps,3,2.02,3521
neos-4413714-turia.mps,3,0,218
qap10.mps,3,0,7
rocI-4-11.mps,3,0,7
supportcase18.mps,3,0,10
supportcase33.mps,3,0,110
