instance,seed,objective,tuning_time
csched008.mps,1,1.15,2072
fastxgemm-n2r6s0t2.mps,1,0,1889
glass4.mps,1,0,120
lotsize.mps,1,6.2,2695
mas74.mps,1,0.95,4725
neos-4413714-turia.mps,1,4.5,1502
qap10.mps,1,0,42
rocI-4-11.mps,1,0,52
supportcase18.mps,1,0,76
supportcase33.mps,1,5.62,1959
