instance,seed,objective,tuning_time
csched008.mps,4,0.58,539
fastxgemm-n2r6s0t2.mps,4,0,730
glass4.mps,4,0,150
lotsize.mps,4,4.35,597
mas74.mps,4,2.97,767
neos-4413714-turia.mps,4,0,599
qap10.mps,4,0,10
rocI-4-11.mps,4,0,50
supportcase18.mps,4,3.7,496
supportcase33.mps,4,4.35,684
