instance,seed,objective,tuning_time
b1c1s1.mps,4,15.55,962
cost266-UUE.mps,4,5.6,840
csched007.mps,4,9.9,958
cvs16r128-89.mps,4,13.99,1004
eilA101-2.mps,4,14.22,3594
momentum1.mps,4,11.8,985
mushroom-best.mps,4,16.46,1815
neos-1456979.mps,4,5.08,1084
neos-3024952-loue.mps,4,5.04,1523
neos-3555904-turama.mps,4,18.01,857
