instance,seed,objective,tuning_time
csched008.mps,2,0.58,418
fastxgemm-n2r6s0t2.mps,2,0,613
glass4.mps,2,0,47
lotsize.mps,2,5.98,569
mas74.mps,2,2.68,805
neos-4413714-turia.mps,2,5.05,684
qap10.mps,2,0,5
rocI-4-11.mps,2,0,131
supportcase18.mps,2,0,319
supportcase33.mps,2,0,568
