MipStartID,MipStartFile,SourceEvalID,UpperBound
10,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/3_csched007_seed-5_20260426_080759/iterated_local_search/run_7_worker_0/mip_starts/mip_start_eval_29_config_11161169105524033895.mst,284,354
9,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/3_csched007_seed-5_20260426_080759/iterated_local_search/run_6_worker_0/mip_starts/mip_start_eval_3_config_847198931346392960.mst,223,356
8,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/3_csched007_seed-5_20260426_080759/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_2_config_8671408037422635520.mst,168,357
7,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/3_csched007_seed-5_20260426_080759/iterated_local_search/run_3_worker_0/mip_starts/mip_start_eval_3_config_1067097390164516338.mst,83,358
6,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/3_csched007_seed-5_20260426_080759/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_1_config_6258211007516568663.mst,22,360
5,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/3_csched007_seed-5_20260426_080759/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_18_config_9328298672788675529.mst,18,385
4,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/3_csched007_seed-5_20260426_080759/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_14_config_6416930960952946596.mst,14,439
3,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/3_csched007_seed-5_20260426_080759/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_6_config_15495703117619861868.mst,6,440
2,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/3_csched007_seed-5_20260426_080759/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_5643427149002281568.mst,2,440
1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/1proc/seed-5/3_csched007_seed-5_20260426_080759/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,446
