MipStartID,MipStartFile,SourceEvalID,UpperBound
10,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-1/2_cost266-UUE_seed-1_20260503_004219/iterated_local_search/run_8_worker_1/mip_starts/mip_start_eval_20_config_4566273497161107988.mst,724,2.51489e+07
9,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-1/2_cost266-UUE_seed-1_20260503_004219/iterated_local_search/run_7_worker_1/mip_starts/mip_start_eval_15_config_934210345815559740.mst,634,2.51804e+07
8,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-1/2_cost266-UUE_seed-1_20260503_004219/iterated_local_search/run_7_worker_1/mip_starts/mip_start_eval_12_config_13024544649083244660.mst,631,2.52068e+07
7,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-1/2_cost266-UUE_seed-1_20260503_004219/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_7_config_14500893124305643420.mst,301,2.52112e+07
6,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-1/2_cost266-UUE_seed-1_20260503_004219/iterated_local_search/run_3_worker_2/mip_starts/mip_start_eval_1_config_10655354235972381437.mst,231,2.52829e+07
5,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-1/2_cost266-UUE_seed-1_20260503_004219/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_3_config_4212311836723003975.mst,23,2.53176e+07
4,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-1/2_cost266-UUE_seed-1_20260503_004219/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_1_config_4742023368992659407.mst,21,2.53315e+07
3,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-1/2_cost266-UUE_seed-1_20260503_004219/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_4_config_300411628152950630.mst,4,2.55694e+07
2,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-1/2_cost266-UUE_seed-1_20260503_004219/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_3_config_844706301316953147.mst,3,2.56706e+07
1,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/4proc/seed-1/2_cost266-UUE_seed-1_20260503_004219/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,2.67873e+07
