instance,seed,objective,tuning_time
csched008.mps,9,0.58,836
fastxgemm-n2r6s0t2.mps,9,0.01,890
glass4.mps,9,0,49
lotsize.mps,9,3.23,883
mas74.mps,9,0.88,1876
neos-4413714-turia.mps,9,0,394
qap10.mps,9,0,6
rocI-4-11.mps,9,0,20
supportcase18.mps,9,0,23
supportcase33.mps,9,0,188
