instance,seed,objective,tuning_time
csched008.mps,5,1.16,979
fastxgemm-n2r6s0t2.mps,5,42.17,1081
glass4.mps,5,0,527
lotsize.mps,5,13.46,1162
mas74.mps,5,3.97,1369
neos-4413714-turia.mps,5,16.81,1372
qap10.mps,5,0,67
rocI-4-11.mps,5,79.4,994
supportcase18.mps,5,3.7,830
supportcase33.mps,5,15.64,1028
