EvalID,TimeEvaluated,SolverRuntimeSeconds,ObjectiveValue,Gap,UpperBound,LowerBound,ConfigID,MipStartID,WorkerID,Iteration,Phase
1,5,5.003444,119,119.000000,-5050303.000000,-11060403.000000,14921508010286178949,null,0,1,0
2,10,5.018488,264.99,264.990000,-3030303.000000,-11060403.000000,8683817217222751575,null,0,1,0
3,15,5.004266,173.75,173.750000,-4040303.000000,-11060391.668153,9658482938002475941,null,0,1,0
4,20,5.007665,119,119.000000,-5050303.000000,-11060303.000000,6762843893550650360,null,0,1,0
5,25,5.021320,173.95,173.950000,-4040303.000000,-11068561.135981,14770251354950928531,null,0,1,0
6,30,5.002357,99.4,99.400000,-5050303.000000,-10070487.648937,844706301316953147,null,0,1,0
7,35,5.009042,173.75,173.750000,-4040303.000000,-11060480.386884,15318864388476554974,null,0,1,0
8,40,5.005748,174.68,174.680000,-4030300.319940,-11070392.288370,6527031708453753794,null,0,1,0
9,45,5.021394,148.63,148.630000,-4050303.000000,-10070303.000000,10346973009034893901,null,0,1,0
10,50,5.078481,144.62,144.620000,-4040303.000000,-9883530.461292,300411628152950630,null,0,1,0
11,55,5.022931,99.4,99.400000,-5050303.000000,-10070487.648937,10475899001479897097,null,0,1,0
12,60,5.026431,173.99,173.990000,-4040303.000000,-11069941.409488,17336362436364057645,null,0,1,0
13,65,5.010946,173.75,173.750000,-4040303.000000,-11060480.568273,8088409074837519470,null,0,1,0
14,70,5.009757,99.4,99.400000,-5050303.000000,-10070503.000000,15236730696194937978,null,0,1,0
15,75,5.007030,173.75,173.750000,-4040303.000000,-11060403.951578,3242524941886811588,null,0,1,0
16,80,5.004478,149.24,149.240000,-4040403.000000,-10070403.000000,5352894528653622990,null,0,1,0
17,85,5.008215,99.4,99.400000,-5050303.000000,-10070487.648937,11415306107196363309,null,0,1,0
18,90,5.005199,173.75,173.750000,-4040303.000000,-11060403.000000,12589611474883001275,null,0,1,0
19,95,5.003640,99.4,99.400000,-5050303.000000,-10070495.777223,9001690191229605544,null,0,1,0
20,100,5.004341,99.4,99.400000,-5050303.000000,-10070487.648937,5930117111388534364,null,0,1,0
21,5,5.015310,120.52,120.520000,-5020200.000000,-11070500.000000,6439873165248256756,null,1,1,0
22,10,5.081310,119.64,119.640000,-5040300.000000,-11070400.000000,11255561039145532449,null,1,1,0
23,15,5.014640,119.64,119.640000,-5040200.000000,-11070400.000000,13537950976286585776,null,1,1,0
24,20,5.003200,119.2,119.200000,-5050300.000000,-11070500.000000,1543992123533599919,null,1,1,0
25,25,5.009630,119.2,119.200000,-5050300.000000,-11070400.000000,1121735774884050560,null,1,1,0
26,30,5.002900,174,174.000000,-4040300.000000,-11070500.000000,13315521273870313593,null,1,1,0
27,35,5.003900,119.2,119.200000,-5050300.000000,-11070400.000000,8835056087927812126,null,1,1,0
28,40,5.008140,119.2,119.200000,-5050300.000000,-11070500.000000,4721021197268836945,null,1,1,0
29,45,5.010790,119.2,119.200000,-5050300.000000,-11070500.000000,3684839894587016456,null,1,1,0
30,50,5.003090,119.2,119.200000,-5050300.000000,-11070500.000000,9760995042661225159,null,1,1,0
31,55,5.004830,120.08,120.080000,-5030200.000000,-11070400.000000,16552991783942728774,null,1,1,0
32,60,5.003920,118.98,118.980000,-5050300.000000,-11059100.000000,8615068098917152808,null,1,1,0
33,65,5.002940,174,174.000000,-4040300.000000,-11070400.000000,4411838710322572373,null,1,1,0
34,70,5.006920,173.99,173.990000,-4040300.000000,-11070000.000000,11397920592115069351,null,1,1,0
35,75,5.003650,174.18,174.180000,-4030300.000000,-11050400.000000,6870680328724645311,null,1,1,0
36,80,5.003660,447.98,447.980000,-2020200.000000,-11070200.000000,12368926756971372670,null,1,1,0
37,85,5.004510,173.75,173.750000,-4040300.000000,-11060400.000000,11151808385675914215,null,1,1,0
38,90,5.003630,118.8,118.800000,-5050300.000000,-11050300.000000,7181718837158672064,null,1,1,0
39,95,5.003550,173.75,173.750000,-4040300.000000,-11060300.000000,13085365463483678488,null,1,1,0
40,100,5.031510,120.32,120.320000,-5020200.000000,-11060400.000000,18406544919251415183,null,1,1,0
41,105,5.003495,1.79769e+308,,,-11080503.000000,13328387207352485173,null,0,1,1
42,110,5.003615,173.75,173.750000,-4040303.000000,-11060403.000000,742901265874050513,null,0,1,1
43,116,5.005447,124.25,124.250000,-4040303.000000,-9060403.000000,1225104599166864789,null,0,1,1
44,121,5.011060,173.91,173.910000,-4040403.000000,-11066924.518970,12082551662344120619,null,0,1,1
45,126,5.004337,447.96,447.960000,-2020303.000000,-11070387.879619,2466131465850829341,null,0,1,1
46,131,5.003980,118.81,118.810000,-5050303.000000,-11050478.354975,18344119985417120997,null,0,1,1
47,136,5.005259,99.4,99.400000,-5050303.000000,-10070487.648937,7108323999196191669,null,0,1,1
48,141,5.003962,99.4,99.400000,-5050303.000000,-10070487.648937,4435605811201596767,null,0,1,1
49,146,5.006355,1.79769e+308,,,-11070502.036030,14534997933848675219,null,0,1,1
50,151,5.017323,1.79769e+308,,,-11070502.300320,15109575607288110250,null,0,1,1
51,156,5.003243,119,119.000000,-5050303.000000,-11060403.000000,8491376664340490430,null,0,1,1
52,161,5.004192,119.24,119.240000,-5040303.000000,-11050303.000000,13139830293640033976,null,0,1,1
53,166,5.001841,99.4,99.400000,-5050303.000000,-10070487.648937,15830032340365686439,null,0,1,1
54,171,5.004102,83.89,83.890000,-6020203.000000,-11070503.000000,6390176665932050918,null,0,1,1
