MipStartID,MipStartFile,SourceEvalID,UpperBound
11,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-5/3_csched007_seed-5_20260503_012556/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_1_config_16564107650332471744.mst,87,352
10,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-5/3_csched007_seed-5_20260503_012556/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_2_config_5551659437095074307.mst,61,353
9,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-5/3_csched007_seed-5_20260503_012556/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_1_config_9291039854409617156.mst,60,355
8,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-5/3_csched007_seed-5_20260503_012556/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_4_config_14747761362322937031.mst,54,367
7,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-5/3_csched007_seed-5_20260503_012556/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_4_config_18187865233440282756.mst,24,367
6,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-5/3_csched007_seed-5_20260503_012556/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_18_config_1301080014351303551.mst,18,383
5,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-5/3_csched007_seed-5_20260503_012556/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_14_config_18141590181032768249.mst,14,412
4,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-5/3_csched007_seed-5_20260503_012556/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_13_config_13349432538688986171.mst,13,418
3,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-5/3_csched007_seed-5_20260503_012556/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_7_config_16449025980178702649.mst,7,426
2,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-5/3_csched007_seed-5_20260503_012556/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_5643427149002281568.mst,2,440
1,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/2proc/seed-5/3_csched007_seed-5_20260503_012556/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,448
