instance,seed,objective,tuning_time
csched008.mps,1,0.58,663
fastxgemm-n2r6s0t2.mps,1,0,667
glass4.mps,1,0,120
lotsize.mps,1,6.82,771
mas74.mps,1,3.59,846
neos-4413714-turia.mps,1,0,475
qap10.mps,1,0,6
rocI-4-11.mps,1,0,177
supportcase18.mps,1,0,136
supportcase33.mps,1,0,465
