MipStartID,MipStartFile,SourceEvalID,UpperBound
11,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/1proc/seed-4/3_csched007_seed-4_20260503_020001/iterated_local_search/run_6_worker_0/mip_starts/mip_start_eval_3_config_4009847950033548526.mst,166,354
10,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/1proc/seed-4/3_csched007_seed-4_20260503_020001/iterated_local_search/run_5_worker_0/mip_starts/mip_start_eval_2_config_5990828841566359930.mst,124,355
9,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/1proc/seed-4/3_csched007_seed-4_20260503_020001/iterated_local_search/run_4_worker_0/mip_starts/mip_start_eval_3_config_1465632095252571988.mst,97,358
8,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/1proc/seed-4/3_csched007_seed-4_20260503_020001/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_4_config_14848017940367087238.mst,25,359
7,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/1proc/seed-4/3_csched007_seed-4_20260503_020001/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_1_config_5921614512130036544.mst,22,363
6,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/1proc/seed-4/3_csched007_seed-4_20260503_020001/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_13_config_3242084844751768705.mst,13,373
5,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/1proc/seed-4/3_csched007_seed-4_20260503_020001/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_10_config_7114590679621219972.mst,10,390
4,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/1proc/seed-4/3_csched007_seed-4_20260503_020001/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_8_config_7236448467737835169.mst,8,392
3,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/1proc/seed-4/3_csched007_seed-4_20260503_020001/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_7_config_5988662020493846908.mst,7,443
2,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/1proc/seed-4/3_csched007_seed-4_20260503_020001/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_3_config_9658482938002475941.mst,3,446
1,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/1proc/seed-4/3_csched007_seed-4_20260503_020001/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,447
