instance,seed,objective,tuning_time
b1c1s1.mps,1,14.97,769
cost266-UUE.mps,1,5.07,532
csched007.mps,1,5.75,838
cvs16r128-89.mps,1,11.49,667
eilA101-2.mps,1,14.7,2144
momentum1.mps,1,7.15,538
mushroom-best.mps,1,19.82,790
neos-1456979.mps,1,3.39,777
neos-3024952-loue.mps,1,3.64,572
neos-3555904-turama.mps,1,18.01,597
