instance,seed,objective,tuning_time
neos-4387871-tavua.mps,9,20.14,1970
neos-4954672-berkel.mps,9,11.51,985
neos-5093327-huahum.mps,9,24.28,420
nexp-150-20-8-5.mps,9,2.71,10160
rococoB10-011000.mps,9,20.32,1209
sorrell3.mps,9,24.17,2897
supportcase26.mps,9,0.46,731
supportcase40.mps,9,1.88,941
supportcase6.mps,9,0,660
var-smallemery-m6j6.mps,9,2.48,1308
