instance,seed,objective,tuning_time
neos-4387871-tavua.mps,1,23.58,1056
neos-4954672-berkel.mps,1,12.43,1166
neos-5093327-huahum.mps,1,24.99,877
nexp-150-20-8-5.mps,1,6,854
rococoB10-011000.mps,1,20.31,826
sorrell3.mps,1,24.07,926
supportcase26.mps,1,4.88,1194
supportcase40.mps,1,3.92,863
supportcase6.mps,1,0.01,1077
var-smallemery-m6j6.mps,1,3.99,879
