MipStartID,MipStartFile,SourceEvalID,UpperBound
17,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/16proc/seed-3/1_b1c1s1_seed-3_20260502_223924/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_4_config_16920210417075008954.mst,355,24708.3
16,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/16proc/seed-3/1_b1c1s1_seed-3_20260502_223924/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_4_config_3663052964248888125.mst,340,24766.5
15,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/16proc/seed-3/1_b1c1s1_seed-3_20260502_223924/iterated_local_search/run_1_worker_15/mip_starts/mip_start_eval_15_config_1516150421203723404.mst,315,24786.2
14,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/16proc/seed-3/1_b1c1s1_seed-3_20260502_223924/iterated_local_search/run_1_worker_11/mip_starts/mip_start_eval_1_config_13735962452484424727.mst,221,24812.5
1,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/16proc/seed-3/1_b1c1s1_seed-3_20260502_223924/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,28249.8
2,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/16proc/seed-3/1_b1c1s1_seed-3_20260502_223924/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_2823934824078185206.mst,2,26657.3
3,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/16proc/seed-3/1_b1c1s1_seed-3_20260502_223924/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_4_config_17878160102696106270.mst,4,26556.6
4,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/16proc/seed-3/1_b1c1s1_seed-3_20260502_223924/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_8_config_14600615912853987757.mst,8,25862.2
5,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/16proc/seed-3/1_b1c1s1_seed-3_20260502_223924/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_12_config_1306624368982852578.mst,12,25674.9
6,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/16proc/seed-3/1_b1c1s1_seed-3_20260502_223924/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_7_config_11525445786885756817.mst,27,25647.7
7,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/16proc/seed-3/1_b1c1s1_seed-3_20260502_223924/iterated_local_search/run_1_worker_1/mip_starts/mip_start_eval_11_config_4375993133068601743.mst,31,25600.4
8,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/16proc/seed-3/1_b1c1s1_seed-3_20260502_223924/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_3_config_17562165566599045681.mst,43,25427.7
9,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/16proc/seed-3/1_b1c1s1_seed-3_20260502_223924/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_16_config_15971570934040024150.mst,56,25251.9
10,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/16proc/seed-3/1_b1c1s1_seed-3_20260502_223924/iterated_local_search/run_1_worker_4/mip_starts/mip_start_eval_11_config_1937722558298257091.mst,91,25207.8
11,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/16proc/seed-3/1_b1c1s1_seed-3_20260502_223924/iterated_local_search/run_1_worker_5/mip_starts/mip_start_eval_6_config_6472551375322164322.mst,106,25196.3
12,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/16proc/seed-3/1_b1c1s1_seed-3_20260502_223924/iterated_local_search/run_1_worker_5/mip_starts/mip_start_eval_14_config_4374742297652981851.mst,114,25181.5
13,/scratch/yorig/mpils-results-grid-seconds-5/medium-1/16proc/seed-3/1_b1c1s1_seed-3_20260502_223924/iterated_local_search/run_1_worker_7/mip_starts/mip_start_eval_16_config_8968955926055266023.mst,156,24937.1
