instance,seed,objective,tuning_time
b1c1s1.mps,7,14.61,757
cost266-UUE.mps,7,4.58,930
csched007.mps,7,6.25,858
cvs16r128-89.mps,7,14.74,884
eilA101-2.mps,7,14.11,3025
momentum1.mps,7,8.89,768
mushroom-best.mps,7,18.43,1477
neos-1456979.mps,7,0,609
neos-3024952-loue.mps,7,2.03,820
neos-3555904-turama.mps,7,18.01,742
