instance,seed,objective,tuning_time
csched008.mps,2,0.58,3023
fastxgemm-n2r6s0t2.mps,2,0,2348
glass4.mps,2,0,127
lotsize.mps,2,4.75,3209
mas74.mps,2,1.23,3489
neos-4413714-turia.mps,2,4.5,2858
qap10.mps,2,0,7
rocI-4-11.mps,2,0,8
supportcase18.mps,2,0,10
supportcase33.mps,2,0,60
