MipStartID,MipStartFile,SourceEvalID,UpperBound
24,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_7_worker_1/mip_starts/mip_start_eval_1_config_7520017257245726625.mst,2152,27042
23,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_18_config_8894742670206134223.mst,1708,27102
22,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_15_config_6321683901116383051.mst,1705,27122
21,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_13_config_14765019810287174591.mst,1703,27123
20,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_6_worker_1/mip_starts/mip_start_eval_11_config_10885406053535940916.mst,1701,27142
19,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_14_config_11351130738861121465.mst,1237,27162
18,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_5_worker_1/mip_starts/mip_start_eval_1_config_6621235058612983595.mst,1224,27256
17,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_13_config_11428852812077411009.mst,970,27276
16,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_4_worker_1/mip_starts/mip_start_eval_1_config_6621235058612983595.mst,958,27296
15,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_3_worker_6/mip_starts/mip_start_eval_7_config_13915274519835702027.mst,719,27396
14,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_3_worker_6/mip_starts/mip_start_eval_2_config_2760360604207822013.mst,714,27498
1,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_1_config_14921508010286178949.mst,1,29320
2,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_2_config_5988662020493846908.mst,2,28834
3,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_12_config_16450644818478286277.mst,12,28540
4,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_1_worker_0/mip_starts/mip_start_eval_20_config_4063701962894822506.mst,20,28480
5,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_1_worker_2/mip_starts/mip_start_eval_10_config_4838141368138113684.mst,50,28370
6,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_1_worker_7/mip_starts/mip_start_eval_9_config_6933783559816484659.mst,149,28098
7,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_1_worker_8/mip_starts/mip_start_eval_9_config_15743151810603382182.mst,169,27956
8,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_2_worker_0/mip_starts/mip_start_eval_2_config_16082620462506922077.mst,338,27744
9,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_3_config_7672876119943611212.mst,354,27720
10,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_2_worker_1/mip_starts/mip_start_eval_10_config_6039088181016512204.mst,361,27710
11,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_1_config_6039088181016512204.mst,613,27676
12,/scratch/yorig/mpils-results-grid-ticks-10000/medium-1/16proc/seed-7/9_neos-3024952-loue_seed-7_20260426_000009/iterated_local_search/run_3_worker_1/mip_starts/mip_start_eval_3_config_12237352469554119547.mst,615,27660
